;idx;category;name;url;keywords;desc;desc_rapport;url_corrected;url_final;ydt_id;Label;timeset;isseed;seedrank;subscribercount;videocount;viewcount(100s);country;publishedat;daysactive
52;331;Youtube dans le primaire;Zeste de science;https://www.youtube.com/channel/UCAxljKT0ujiJZhGC8Ood7mw;Culture générale-Sciences-mathématiques-Biologie-écologie-Art-informatique-Astrophysique;« Zeste de Science (#ZdS) fait partie de la galaxie des chaînes du Centre national de la recherche scientifique (CNRS).»;;;https://www.youtube.com/channel/UCAxljKT0ujiJZhGC8Ood7mw;UCAxljKT0ujiJZhGC8Ood7mw;Zeste de Science / Les séries originales du CNRS;;yes;326;20071;34;6916;FR;2017-11-10T15:15:14.000Z;703
53;336;Psychologie;Joul Psycho;https://www.youtube.com/channel/UCkw-P155uC_NIOHLW86jJlQ;Psychologie sociale;« Des connaissances sur les principes de base de la psychologie sociale expliquées à tou.te.s, grâce à une vulgarisation et des illustrations sur un ton humoristique. »;;;https://www.youtube.com/channel/UCkw-P155uC_NIOHLW86jJlQ;UCkw-P155uC_NIOHLW86jJlQ;Joul Psycho;;yes;270;4676;33;910;FR;2017-08-31T13:01:06.000Z;774
54;334;Psychologie;CommPsy;CommPsy;Psychiatrie-psychologie-communication;;Des épisodes d’une dizaine de minutes présentant des concepts de psychologie avec pour finalité l’attente du bien-être.;https://www.youtube.com/channel/UCQ6riSJrySOWe_njanfh2LA;https://www.youtube.com/channel/UCQ6riSJrySOWe_njanfh2LA;UCQ6riSJrySOWe_njanfh2LA;CommPsy la chaine;;yes;263;1450;32;426;not set;2015-11-17T21:46:59.000Z;1427
55;10;Lettres et littérature;Les Littératrices;https://www.youtube.com/channel/UCslIRp_iqIcPRa1jBLdzkqQ;Littérature-Histoire littéraire-autrices-auteurs-biographie-féminisme;« Les Littératrices ? C'est une chaîne YouTube de vulgarisation littéraire résolument féministe et opposée à la construction sexiste de l'histoire littéraire. Vous y découvrirez des autrices, poétesses, romancières, dramaturges et essayistes dont vous n'avez certainement jamais entendu parler en cours de français !»;;;https://www.youtube.com/channel/UCslIRp_iqIcPRa1jBLdzkqQ;UCslIRp_iqIcPRa1jBLdzkqQ;Les Littératrices;;yes;152;493;5;47;not set;2018-07-21T18:06:08.000Z;450
56;32;Langue française, langues et linguistique;Le monde des langues;https://www.youtube.com/channel/UC1ipKNAWcHhmcqKUEGg1RMg;Apprentissage des langues-langues étrangères-techniques d’apprentissage;« La chaîne vidéo du blog Le Monde des Langues. Découvrez comment apprendre n'importe quelle langue étrangère efficacement et avec plaisir. »;;;https://www.youtube.com/channel/UC1ipKNAWcHhmcqKUEGg1RMg;UC1ipKNAWcHhmcqKUEGg1RMg;Le Monde des Langues;;yes;133;17557;242;11662;not set;2015-10-19T15:52:28.000Z;1456
57;9;Lettres et littérature;Le Tropeur;https://www.youtube.com/channel/UCrpqKTyAxJWSpwmA_BfWTjw;Récit-narration-procédés scénaristiques;Sur cette chaîne, surtout les épisodes de l'émission Tropeur de l'extrême, qui « vous apprennent les secrets qui se cachent derrière l'écriture de vos œuvres préférées ! »;;;https://www.youtube.com/channel/UCrpqKTyAxJWSpwmA_BfWTjw;UCrpqKTyAxJWSpwmA_BfWTjw;Le Tropeur;;yes;140;56490;143;33918;FR;2008-03-07T18:02:45.000Z;4238
58;29;Langue française, langues et linguistique;La Minute Belge;https://www.youtube.com/channel/UCV7LqtLm0-NW4x1W5AUu-QA;Français-francophonie-Belgique;« Chaque épisode de la série explique de manière humoristique, en 1 minute, la signification d'un belgicisme (mot ou expression). »;;;https://www.youtube.com/channel/UCV7LqtLm0-NW4x1W5AUu-QA;UCV7LqtLm0-NW4x1W5AUu-QA;La Minute Belge;;yes;135;8480;44;6814;BE;2015-12-21T16:51:22.000Z;1393
59;14;Lettres et littérature;Miss Book;https://www.youtube.com/channel/UC_9Z28lA28JxAgFv-m4_nlw;Littérature générale-chronique de classiques;« Miss Book est une chaîne de divertissement littéraire. Au programme humour & livres. »;;;https://www.youtube.com/channel/UC_9Z28lA28JxAgFv-m4_nlw;UC_9Z28lA28JxAgFv-m4_nlw;Miss Book;;yes;143;32702;50;6969;FR;2014-11-30T19:10:33.000Z;1779
60;13;Lettres et littérature;Médiaclasse;https://www.youtube.com/user/mediaclasse;Littérature générale;;Retour sur une œuvre classique par épisode. Accouplé d'un blog utile! S'adresse clairement à des élèves du secondaire.;https://www.youtube.com/channel/UCFyaA9LoooQrLiDvP0R7GpA;https://www.youtube.com/channel/UCFyaA9LoooQrLiDvP0R7GpA;UCFyaA9LoooQrLiDvP0R7GpA;Mediaclasse.fr;;yes;141;52134;76;42361;FR;2014-10-18T09:56:40.000Z;1822
61;6;Lettres et littérature;Le boloss des belles-lettres;https://www.youtube.com/channel/UC32vOdZp-NN4eZZhJrUNR6w;Littérature générale;;"Jean Rochefort revient en langage ""djeuns"" sur une œuvre par épisode.";;https://www.youtube.com/channel/UC32vOdZp-NN4eZZhJrUNR6w;UC32vOdZp-NN4eZZhJrUNR6w;Les boloss des belles lettres;;yes;142;31693;19;25531;FR;2016-01-21T16:20:52.000Z;1362
62;28;Langue française, langues et linguistique;L’insolente linguiste;https://www.youtube.com/channel/UCeEb8pfFV5zWNX2fCiG6UDw;Sociolinguistique;;Linguiste canadienne sur la langue et ses corrélats sociaux;;https://www.youtube.com/channel/UCeEb8pfFV5zWNX2fCiG6UDw;UCeEb8pfFV5zWNX2fCiG6UDw;L insolente linguiste;;yes;130;5363;4;522;CA;2016-03-19T16:33:06.000Z;1304
63;20;Lettres et littérature;Qu’est-ce qu’on lit ?;https://www.youtube.com/channel/UCJd1AFjN9vIgVDDB6UE2UQg;Booktube-lecture-Littérature classique-chroniques;« Et toi, qu'est-ce que tu lis ?»;;;https://www.youtube.com/channel/UCJd1AFjN9vIgVDDB6UE2UQg;UCJd1AFjN9vIgVDDB6UE2UQg;Qu est-ce qu on lit ?;;yes;153;2557;15;621;FR;2017-08-11T14:20:50.000Z;794
64;326;Youtube dans le primaire;This is Science;https://www.youtube.com/channel/UCG8UbgVW3F9BYbi63VwsNFA;Fin primaire-collège-lycée;« This Is Science est une chaîne Youtube crée par trois passionnés de science, Fabien “Michel kennoby” Seince, Nans “Artémis Plum” Burgarella et Boris ”Trefle” Burgarella. Nous voulons partager les connaissances que nous avons ont engrangé pendant nos études et pour assouvir notre curiosité. Comme beaucoup, nous avons grandi en prenant notre goûter en rentrant de l’école devant l’émission culte C’est pas sorcier. Des années plus tard, nous nous sommes rendu compte qu’il pouvait y avoir beaucoup de choses à dire sur les sciences, et le fonctionnement des choses en général. Vous trouverez quatre émissions sur cette chaine :»;;;https://www.youtube.com/channel/UCG8UbgVW3F9BYbi63VwsNFA;UCG8UbgVW3F9BYbi63VwsNFA;This is Science;;yes;325;1260;24;253;not set;2015-01-07T08:03:00.000Z;1741
65;303;Youtube dans le primaire;Hein ?;https://www.youtube.com/channel/UClmMdBgP85LOjp-X1LPNGdw;Astronomie et Astrophysique-psychologie sociale-actu;"« HEIN ? mais qu'est-ce que c'est que cette chaîne ? Eh bien c'est une chaîne de culture générale! Dans laquelle je parle de tout, sous différent format vidéo (et avec un minimum d'humour quand même ^^) ! Peut-être qu'un des sujets proposés vous intéressera ? N'hésitez pas à jeter un petit coup d'œil ! ;) Sur ce, bon visionnage à toutes et à tous ! »";;;https://www.youtube.com/channel/UClmMdBgP85LOjp-X1LPNGdw;UClmMdBgP85LOjp-X1LPNGdw;HEIN?;;yes;323;4284;38;539;FR;2017-03-02T14:51:38.000Z;956
66;314;Youtube dans le primaire;Matière Grise;https://www.youtube.com/user/matieregrise1/;Technologie-santé-environnement-développement durable-psychologie;"« Dans Matière Grise, on est des curieux maladifs ; On aime s'interroger et parler de tout et sans tabou : histoire, science, technologie, santé, sexe, questionnement quotidien, et bien plus ! Le but c'est de vous partager notre passion pour le monde, alors on y met les formes et les sources.»";;https://www.youtube.com/channel/UCRqy2HKvfeEtQVIv4S77Tzg;https://www.youtube.com/channel/UCRqy2HKvfeEtQVIv4S77Tzg;UCRqy2HKvfeEtQVIv4S77Tzg;Matière Grise;;yes;322;32243;45;9097;CH;2014-10-18T20:39:23.000Z;1822
67;307;Youtube dans le primaire;Lab3;https://www.youtube.com/user/LeLaboCube;Vocabulaire scientifique-définitions-Biologie-Physique-Astronomie;« Bienvenue dans le Labo Cube pour une nouvelle émission de vulgarisation des sciences. Lab³ portera un regard décalé sur les nouvelles trouvailles scientifiques et expliquera simplement mais subtilement les bouleversements apportés dans tel ou tel domaine. »;;https://www.youtube.com/channel/UCfuphWV9Lv4jGAVDxkPuSyw;https://www.youtube.com/channel/UCfuphWV9Lv4jGAVDxkPuSyw;UCfuphWV9Lv4jGAVDxkPuSyw;Lab³;;yes;321;6285;56;1118;FR;2014-10-05T18:56:30.000Z;1835
68;302;Youtube dans le primaire;Eva t’expliquer !;https://www.youtube.com/channel/UCKoORlGBEUFZRiltR6-PsXQ;Biologie-Physique-Histoire-Astronomie;"« La physique, l'histoire, la biologie... la VIE quoi ! Tu ne sais pas ? T'inquiète, Eva t'expliquer ;)»";;;https://www.youtube.com/channel/UCKoORlGBEUFZRiltR6-PsXQ;UCKoORlGBEUFZRiltR6-PsXQ;Eva t expliquer;;yes;320;3481;12;334;FR;2018-06-28T23:20:40.000Z;473
69;315;Youtube dans le primaire;Outside the box (OTB);https://www.youtube.com/channel/UC8NJCimLOr_Uc4GhirgO7lg;Culture générale-questions;« Une chaine avec la ferme intention de vous retourner le cerveau. 1 Vidéo/Samedis. »;;;https://www.youtube.com/channel/UC8NJCimLOr_Uc4GhirgO7lg;UC8NJCimLOr_Uc4GhirgO7lg;OTB - Outside The Box;;yes;319;462606;116;386339;FR;2015-03-18T05:00:54.000Z;1671
70;321;Youtube dans le primaire;Romain Tea Time;https://www.youtube.com/channel/UCvqbpgno9DcJpza4Hms-n7g/featured;Histoire-patrimoine;« Hello les férus de savoir, et de curiosités !»;;;https://www.youtube.com/channel/UCvqbpgno9DcJpza4Hms-n7g/featured;UCvqbpgno9DcJpza4Hms-n7g;Romain TeaTime;;yes;318;174750;185;131939;FR;2014-11-22T10:20:42.000Z;1787
71;322;Youtube dans le primaire;Science de comptoir;https://www.youtube.com/channel/UCE_LWXcsdp7cWbo4DR4ZA-A;;« Ici, on vulgarise de la science au sens large (comme ta mère).»;;;https://www.youtube.com/channel/UCE_LWXcsdp7cWbo4DR4ZA-A;UCE_LWXcsdp7cWbo4DR4ZA-A;Science de comptoir;;yes;317;7357;24;2215;FR;2015-10-30T11:34:37.000Z;1445
72;325;Youtube dans le primaire;Scientifiste;https://www.youtube.com/channel/UCQCTU4XJ38PPgPQhBKqgUHQ;;« Vulgarisation scientifique.»;;;https://www.youtube.com/channel/UCQCTU4XJ38PPgPQhBKqgUHQ;UCQCTU4XJ38PPgPQhBKqgUHQ;Scientifiste;;yes;315;4947;8;928;FR;2015-06-19T02:06:49.000Z;1578
73;176;Biologie, médecine et paléontologie;Paléo-J;https://www.youtube.com/channel/UCzn6tpG3WqyVLWPYi4n8VaQ;Paléontologie;« Vous avez sûrement entendu parler de la paléontologie, mais connaissez-vous véritablement cette science et tout ce qui gravite autour ? Vous pensez que les paléontologues ne sont que des scientifiques cherchant des fossiles dans le sol, vous vous demandez quel peut être l'intérêt d'étudier des organismes disparus depuis des millions d'années, vous pensez que les dinosaures sont le centre d'intérêt de tous les paléontologues, vous vous trompez ! Avec Paléo-J je vous propose de découvrir les véritables aspects de la paléontologie, cette chaîne s’adresse à tous les grands passionnés de la préhistoire, des fossiles et de l'évolution et aussi à tous les amateurs de vulgarisation scientifique. »;;;https://www.youtube.com/channel/UCzn6tpG3WqyVLWPYi4n8VaQ;UCzn6tpG3WqyVLWPYi4n8VaQ;Paléo-J;;yes;58;2828;30;747;not set;2013-06-25T14:47:49.000Z;2302
74;166;Biologie, médecine et paléontologie;La Minut – Nutrition et alimentation;https://www.youtube.com/channel/UCQV0sUWgALswpyRjNwhQe-g;Nutrition-Alimentation-Astronomie-Médecine-Biologie;« Moi c'est Rémi ! Et je vous partage ma passion pour la nutrition et tout ce qui s'y rapporte au travers de cette chaîne de vulgarisation scientifique (format court et régulier, à raison de 1 vidéo par semaine) ! »;;;https://www.youtube.com/channel/UCQV0sUWgALswpyRjNwhQe-g;UCQV0sUWgALswpyRjNwhQe-g;Tarveil - Nutrition is a Game;;yes;55;481;63;220;FR;2017-10-02T21:51:03.000Z;742
75;191;Technologie et informatique;Absol Vidéos;https://www.youtube.com/channel/UCUR03ZSZlEvCO6EWwv4jU2w;Informatique-dark web-Youtube;"« Je suis un vidéaste normand de 25 ans, proposant régulièrement des vidéos ""analyse YouTube"" sur des sujets sensibles liés de près ou de loin à YouTube, mais également des vidéos documentaires, traitant par exemple des échecs, des rats, ou de la maltraitance animale.»";;;https://www.youtube.com/channel/UCUR03ZSZlEvCO6EWwv4jU2w;UCUR03ZSZlEvCO6EWwv4jU2w;Absol Vidéos;;yes;304;381952;157;338741;FR;2011-06-19T22:26:43.000Z;3039
76;158;Biologie, médecine et paléontologie;Connecsciences;https://www.youtube.com/channel/UCaTUwZuy7lq8XYTf74CnepQ;Histoire naturelle-Biologie-géologie;« Chaîne de vulgarisation scientifique dans le domaine des sciences naturelles, et sur l'histoire de la vie et de la Terre en particulier. »;;;https://www.youtube.com/channel/UCaTUwZuy7lq8XYTf74CnepQ;UCaTUwZuy7lq8XYTf74CnepQ;Connecsciences;;yes;56;1454;12;331;not set;2016-06-09T13:27:13.000Z;1222
77;168;Biologie, médecine et paléontologie;La science dans la fiction;https://www.youtube.com/channel/UCRq9T1K8rNdcnNSiWFGYQwA;Science-Biologie-Cinéma-Littérature-jeu vidéo;« La science dans la fiction : Vulgarisation scientifique par le biais du cinéma. Une vidéo par mois. »;;;https://www.youtube.com/channel/UCRq9T1K8rNdcnNSiWFGYQwA;UCRq9T1K8rNdcnNSiWFGYQwA;La Science Dans La Fiction;;yes;57;3979;46;1326;FR;2014-11-22T22:08:03.000Z;1787
78;186;Biologie, médecine et paléontologie;Tania Louis (BioTcom);https://www.youtube.com/channel/UC9JQQll_r5k1O_Y18ymTp4g;Biologie-Biologie cellulaire;« Biologie Tout Compris : un concept biologique, moins de six minutes, une vidéo !»;;;https://www.youtube.com/channel/UC9JQQll_r5k1O_Y18ymTp4g;UC9JQQll_r5k1O_Y18ymTp4g;Tania Louis;;yes;54;10989;57;3117;FR;2015-08-05T15:34:02.000Z;1531
79;182;Biologie, médecine et paléontologie;Risque Alpha;https://www.youtube.com/channel/UCJ7_Ld2cIVY5MM3NcKW3D8A;Médecine-statistique;« Une bonne dose d’épidémiologie, de l'histoire de la médecine et une lichette de statistiques !»;;;https://www.youtube.com/channel/UCJ7_Ld2cIVY5MM3NcKW3D8A;UCJ7_Ld2cIVY5MM3NcKW3D8A;Risque Alpha;;yes;70;19572;22;2666;not set;2016-07-31T10:23:31.000Z;1170
80;154;Biologie, médecine et paléontologie;Bobo Toubib;https://www.youtube.com/channel/UC7-ni1xUnNlcrM8BDShu9YA;Médecine;« La médecine donne l'image d'un milieu propre et aseptisé. En vrai, c'est pas comme ça.»;;;https://www.youtube.com/channel/UC7-ni1xUnNlcrM8BDShu9YA;UC7-ni1xUnNlcrM8BDShu9YA;Bobo Toubib;;yes;62;178;0;0;RE;2016-01-31T10:55:21.000Z;1352
81;190;Biologie, médecine et paléontologie;WhyDoc;https://www.youtube.com/channel/UCdoTJOrvwrX3HvCuCLK3xDA/featured;Médecine;« Et si on parlait médecine, simplement ?»;;;https://www.youtube.com/channel/UCdoTJOrvwrX3HvCuCLK3xDA/featured;UCdoTJOrvwrX3HvCuCLK3xDA;WhyDoc;;yes;63;7163;23;2198;FR;2014-05-23T08:25:57.000Z;1970
82;294;Youtube dans le primaire;Cité des sciences et de l'industrie;https://www.youtube.com/user/citedessciences;Culture scientifique-Culture générale;« La Cité des sciences et de l'industrie est un établissement public spécialisé dans la diffusion de la culture scientifique et technique. Créée à l'initiative du Président Giscard d'Estaing et inaugurée par François Mitterrand en 1986, elle a pour mission de diffuser à un large public les connaissances scientifiques et techniques, ainsi que de susciter l'intérêt des citoyens pour les enjeux de société liés à la science, à la recherche et à l'industrie. La Cité des Sciences est ouverte du mardi au samedi de 10h à 18h et le dimanche de 10h à 19h. »;;https://www.youtube.com/channel/UC2RSe5ZktAjE3qoMKi2pA_g;https://www.youtube.com/channel/UC2RSe5ZktAjE3qoMKi2pA_g;UC2RSe5ZktAjE3qoMKi2pA_g;Cité des sciences et de l industrie;;yes;328;1150;197;2915;FR;2006-12-01T10:22:07.000Z;4700
83;300;Youtube dans le primaire;E-penser;https://www.youtube.com/user/epenser1;Culture scientifique-Biologie-Histoire-Histoire des Sciences;« Pourquoi bâiller, c'est contagieux ? Qu'est-ce qu'un trou noir ? Comment se forment les arc-en-ciel ? Aristote a-t-il eu raison au moins une fois de son vivant ? Pourquoi 42 ? Docteur qui ? A quoi a vraiment servi Einstein ? Le boson de Higgs ?! Le lolcat de Schrödinger...»;;https://www.youtube.com/channel/UCcziTK2NKeWtWQ6kB5tmQ8Q;https://www.youtube.com/channel/UCcziTK2NKeWtWQ6kB5tmQ8Q;UCcziTK2NKeWtWQ6kB5tmQ8Q;e-penser;;yes;307;1049537;123;888653;FR;2013-08-26T19:18:50.000Z;2240
84;277;Audio-visuel, cinéma et jeu vidéo;Un bot pourrait faire ça;https://www.youtube.com/channel/UCpfe3Yjy2jGJFRk-D7DVrXw;Jeux vidéo-Art;"« Ouais le jeux vidéo dans l'art, mais en fait un bot pourrait faire la même chose hein"" Oui mais en fait non parce que c'est souvent plus subtil et intéressant que ça en a l'air. »";;;https://www.youtube.com/channel/UCpfe3Yjy2jGJFRk-D7DVrXw;UCpfe3Yjy2jGJFRk-D7DVrXw;un bot pourrait faire ça;;yes;26;8707;25;877;FR;2016-04-13T10:49:38.000Z;1279
85;296;Youtube dans le primaire;Collège de France;https://www.youtube.com/user/WebmestreCDF;Culture générale-Art-Sciences humaines-Sciences sociales-Sciences cognitives-Sciences;« Le Collège de France développe et enseigne la recherche dans les sciences, les arts et les lettres. Cours et séminaires sont ouverts à tous et gratuits. »;;https://www.youtube.com/channel/UCzZiy3EANVAx7h2XYqXsVbw;https://www.youtube.com/channel/UCzZiy3EANVAx7h2XYqXsVbw;UCzZiy3EANVAx7h2XYqXsVbw;Collège de France;;yes;312;22715;498;11495;FR;2011-03-08T15:03:17.000Z;3142
86;270;Audio-visuel, cinéma et jeu vidéo;Osmosis;https://www.youtube.com/channel/UC2FR3CXLhzfqCfTDOLzS_3Q;Jeux vidéo-game design-création d’œuvre;« Tu cherches des jeux en co-op pour jouer avec ton mec / ta meuf / ton père / ta mère / ton voisin / Barack Obama ? Alors bienvenue !»;;;https://www.youtube.com/channel/UC2FR3CXLhzfqCfTDOLzS_3Q;UC2FR3CXLhzfqCfTDOLzS_3Q;Osmosis;;yes;38;7872;56;1359;FR;2016-03-29T15:50:46.000Z;1294
87;298;Youtube dans le primaire;Doc Seven;https://www.youtube.com/channel/UC5Twj1Axp_-9HLsZ5o_cEQQ;Culture générale-Histoire-géographie-Art-Sciences-top 7;« Bref, j'aime le chiffre 7, j'aime ce que je ne connais pas et j'aime faire partager des choses.»;;;https://www.youtube.com/channel/UC5Twj1Axp_-9HLsZ5o_cEQQ;UC5Twj1Axp_-9HLsZ5o_cEQQ;Doc Seven;;yes;308;1888175;187;2534645;FR;2015-01-21T11:24:54.000Z;1727
88;269;Audio-visuel, cinéma et jeu vidéo;Miss Myu;https://www.youtube.com/channel/UCBkNuuj09PAlnsCihZTYW2A;Jeux vidéo-game design-level design-gameplay;« Game designer à mes heures perdues, youtubeuse le reste du temps. Ou l'inverse. »;;;https://www.youtube.com/channel/UCBkNuuj09PAlnsCihZTYW2A;UCBkNuuj09PAlnsCihZTYW2A;Miss Myu;;yes;28;2337;53;479;FR;2009-02-17T20:04:22.000Z;3891
89;291;Culture générale;Caméléon Curieux;https://www.youtube.com/channel/UCBFKnRO_lG72CRcKyVSKe6Q/featured;Culture scientifique;« T'aimes te poser des questions un poil farfelues ou simplement apprendre des trucs pour briller en société ? »;;;https://www.youtube.com/channel/UCBFKnRO_lG72CRcKyVSKe6Q/featured;UCBFKnRO_lG72CRcKyVSKe6Q;Caméléon Curieux;;yes;98;529;15;358;FR;2017-02-08T12:48:20.000Z;978
90;289;Culture générale;BrainWhy;https://www.youtube.com/channel/UCpfLyZINZ1CkMVF81NHDXaA;NeuroSciences-Culture générale;« C'est quoi BrainWhy ? C'est des réponses en vidéos à des questions NEURO-scientifiques !»;;;https://www.youtube.com/channel/UCpfLyZINZ1CkMVF81NHDXaA;UCpfLyZINZ1CkMVF81NHDXaA;BrainWhy;;yes;97;0;22;220;FR;2015-12-25T13:03:22.000Z;1389
91;284;Sport;Un ballon pas si rond;https://www.youtube.com/channel/UCQtGFB2lDt0-d7OdGpeGOHQ;Football-économie du sport;« J'aime parler, j'aime le foot, alors je me suis dit que j'allais parler de foot.»;;;https://www.youtube.com/channel/UCQtGFB2lDt0-d7OdGpeGOHQ;UCQtGFB2lDt0-d7OdGpeGOHQ;Un Ballon Pas Si Rond;;yes;293;107;18;17;FR;2017-11-12T22:40:59.000Z;701
92;49;Histoire;Salon de l'histoire;https://www.youtube.com/channel/UCtPPkaXk1DXerZEvfPb4ssA;Histoire-Histoire moderne-Histoire contemporaine-Histoire antique;« Bonjour et bienvenue dans le salon de l'Histoire. Installez-vous confortablement. Vous êtes prêts ? Je vais vous raconter quelles sont les histoires, les légendes et les événements qui ont façonné notre monde. Et on peut dire qu'il y en a un bon paquet ! N'hésitez pas à réagir en laissant des commentaires !»;;;https://www.youtube.com/channel/UCtPPkaXk1DXerZEvfPb4ssA;UCtPPkaXk1DXerZEvfPb4ssA;Salon de l Histoire;;yes;124;38398;16;14352;FR;2017-01-31T12:25:40.000Z;986
93;36;Langue française, langues et linguistique;Signe&Vous;https://www.youtube.com/channel/UCbMwZeGQwv3lrwELbojTYNw;Surdité-langue des signes française-LSF;« Pour communiquer avec les sourds, il ne suffit pas de connaitre l'équivalent en signes des mots que l'on souhaite traduire. Cette chaîne se propose de vous enseigner la manière de les utiliser correctement pour comprendre et être compris. »;;;https://www.youtube.com/channel/UCbMwZeGQwv3lrwELbojTYNw;UCbMwZeGQwv3lrwELbojTYNw;Signes&Vous;;yes;127;2710;48;1859;FR;2015-08-25T10:20:39.000Z;1511
94;50;Histoire;Sur le champ;https://www.youtube.com/channel/UCiWrr_SnP8eK-_9yJWFzbEA;Histoire-batailles-guerre-tactique-stratégie;« La tactique et la stratégie militaires ont aussi une histoire. A travers l'analyse de différentes batailles, je vous propose de découvrir ce qui a marqué cette discipline, non pour l'exercer mais pour la comprendre. »;;;https://www.youtube.com/channel/UCiWrr_SnP8eK-_9yJWFzbEA;UCiWrr_SnP8eK-_9yJWFzbEA;Sur le champ;;yes;120;27826;46;14234;FR;2016-05-18T19:16:35.000Z;1244
95;33;Langue française, langues et linguistique;Linguisticae;https://www.youtube.com/channel/UCofQxJWd4qkqc7ZgaLkZfcw;langue française-langues romanes-langues inventées-indo-européen-linguistique diachronique;;Etudiant en philologie, axé langues indo- européenne et évolution des langues;;https://www.youtube.com/channel/UCofQxJWd4qkqc7ZgaLkZfcw;UCofQxJWd4qkqc7ZgaLkZfcw;Linguisticae;;yes;129;228436;152;130898;FR;2014-12-20T21:03:52.000Z;1759
96;42;Histoire;Bonnie Soubise;https://www.youtube.com/channel/UCUP3KJnzQLN6aA_Rmd2U17w/about;Histoire du costume-Histoire du vêtement-Histoire;« Tu aimes la mode et l'histoire te passionne ? Alors bienvenue sur ma chaine de vulgarisation sur l'histoire du costume ! »;;;https://www.youtube.com/channel/UCUP3KJnzQLN6aA_Rmd2U17w/about;UCUP3KJnzQLN6aA_Rmd2U17w;Bonnie Soubise;;yes;121;201;2;18;FR;2017-06-28T21:25:58.000Z;838
97;35;Langue française, langues et linguistique;Monsieur Lucas Wild;https://www.youtube.com/channel/UCXw2TBQp-GEhM1bsBASuv8g;Surdité-langue des signes française-LSF;;Vidéo en LSF sous-titrées en français.;;https://www.youtube.com/channel/UCXw2TBQp-GEhM1bsBASuv8g;UCXw2TBQp-GEhM1bsBASuv8g;Monsieur Wild;;yes;139;7765;58;4188;FR;2013-10-20T15:45:34.000Z;2185
